Access,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
2016/03/20 11:38:36,2016/03/20 11:48:24,588
2016/03/20 13:15:52,2016/03/20 13:21:40,348
2016/03/20 23:09:01,2016/03/20 23:15:52,411
2016/03/21 00:42:54,2016/03/21 00:52:29,575
2016/03/21 10:32:53,2016/03/21 10:40:42,469
2016/03/21 12:07:28,2016/03/21 12:16:45,557
2016/03/21 23:36:06,2016/03/21 23:45:54,588
2016/03/22 01:13:28,2016/03/22 01:19:20,352
2016/03/22 11:00:26,2016/03/22 11:10:22,596
2016/03/22 12:38:42,2016/03/22 12:42:37,235
